race_id,race_date,predicted,actual,is_hit,payout,investment
20250603_10,2025-06-03,"(4, 3, 2)","(1, 6, 2)",False,0,100
20250603_11,2025-06-03,"(6, 7, 5)","(7, 5, 10)",False,0,100
20250603_12,2025-06-03,"(3, 5, 6)","(3, 1, 6)",False,0,100
20250608_01,2025-06-08,"(8, 3, 1)","(6, 3, 2)",False,0,100
20250608_02,2025-06-08,"(2, 8, 6)","(8, 10, 1)",False,0,100
20250608_03,2025-06-08,"(6, 8, 7)","(6, 8, 7)",True,140,100
20250608_04,2025-06-08,"(7, 5, 9)","(9, 10, 1)",False,0,100
20250608_05,2025-06-08,"(7, 2, 3)","(2, 4, 6)",False,0,100
20250608_06,2025-06-08,"(7, 5, 9)","(7, 5, 9)",True,130,100
20250608_07,2025-06-08,"(2, 3, 1)","(2, 1, 3)",False,0,100
20250608_08,2025-06-08,"(7, 3, 5)","(3, 7, 9)",False,0,100
20250608_09,2025-06-08,"(8, 2, 7)","(8, 2, 6)",False,0,100
20250608_10,2025-06-08,"(4, 3, 5)","(4, 8, 3)",False,0,100
20250608_11,2025-06-08,"(4, 3, 10)","(3, 4, 7)",False,0,100
20250610_01,2025-06-10,"(4, 2, 8)","(4, 8, 6)",False,0,100
20250610_02,2025-06-10,"(4, 10, 7)","(4, 10, 7)",True,130,100
20250610_03,2025-06-10,"(3, 6, 1)","(3, 1, 2)",False,0,100
20250610_04,2025-06-10,"(1, 7, 3)","(1, 7, 3)",True,140,100
20250610_05,2025-06-10,"(6, 3, 2)","(6, 2, 3)",False,0,100
20250610_06,2025-06-10,"(8, 1, 7)","(8, 3, 5)",False,0,100
20250610_07,2025-06-10,"(2, 1, 4)","(2, 4, 3)",False,0,100
20250610_08,2025-06-10,"(8, 4, 6)","(8, 3, 4)",False,0,100
20250610_09,2025-06-10,"(7, 5, 1)","(6, 1, 3)",False,0,100
20250610_10,2025-06-10,"(1, 8, 3)","(1, 8, 6)",False,0,100
20250610_11,2025-06-10,"(4, 7, 6)","(6, 3, 9)",False,0,100
20250610_12,2025-06-10,"(8, 7, 2)","(4, 5, 1)",False,0,100
20250615_01,2025-06-15,"(3, 2, 4)","(2, 3, 11)",False,0,100
20250615_02,2025-06-15,"(10, 8, 7)","(2, 7, 3)",False,0,100
20250615_03,2025-06-15,"(1, 9, 2)","(2, 3, 1)",False,0,100
20250615_04,2025-06-15,"(8, 2, 1)","(8, 1, 2)",False,0,100
20250615_05,2025-06-15,"(1, 2, 7)","(1, 7, 3)",False,0,100
20250615_06,2025-06-15,"(7, 1, 3)","(7, 4, 5)",False,0,100
20250615_07,2025-06-15,"(1, 5, 9)","(1, 6, 9)",False,0,100
20250615_08,2025-06-15,"(5, 8, 7)","(3, 5, 8)",False,0,100
20250615_09,2025-06-15,"(1, 5, 7)","(1, 12, 4)",False,0,100
20250615_10,2025-06-15,"(5, 8, 6)","(12, 6, 10)",False,0,100
20250615_11,2025-06-15,"(4, 6, 1)","(4, 6, 1)",True,2480,100
20250617_01,2025-06-17,"(3, 9, 2)","(9, 3, 2)",False,0,100
20250617_02,2025-06-17,"(11, 3, 2)","(5, 11, 9)",False,0,100
20250617_03,2025-06-17,"(5, 7, 9)","(9, 5, 4)",False,0,100
20250617_04,2025-06-17,"(6, 3, 8)","(3, 6, 10)",False,0,100
20250617_05,2025-06-17,"(8, 3, 4)","(6, 1, 3)",False,0,100
20250617_06,2025-06-17,"(6, 2, 7)","(7, 3, 6)",False,0,100
20250617_07,2025-06-17,"(2, 6, 8)","(6, 2, 11)",False,0,100
20250617_08,2025-06-17,"(2, 8, 4)","(2, 7, 4)",False,0,100
20250617_09,2025-06-17,"(4, 6, 2)","(4, 6, 2)",True,2180,100
20250617_10,2025-06-17,"(3, 1, 8)","(3, 1, 2)",False,0,100
20250617_11,2025-06-17,"(7, 4, 2)","(2, 1, 7)",False,0,100
20250617_12,2025-06-17,"(10, 6, 5)","(5, 10, 6)",False,0,100
20250623_01,2025-06-23,"(11, 1, 6)","(6, 3, 9)",False,0,100
20250623_02,2025-06-23,"(8, 6, 10)","(8, 7, 11)",False,0,100
20250623_03,2025-06-23,"(6, 9, 1)","(9, 1, 6)",False,0,100
20250623_04,2025-06-23,"(5, 2, 10)","(10, 1, 2)",False,0,100
20250623_05,2025-06-23,"(3, 8, 9)","(7, 2, 8)",False,0,100
20250623_06,2025-06-23,"(2, 7, 9)","(3, 6, 1)",False,0,100
20250623_07,2025-06-23,"(4, 2, 1)","(4, 2, 1)",True,310,100
20250623_08,2025-06-23,"(3, 1, 5)","(3, 1, 4)",False,0,100
20250623_09,2025-06-23,"(4, 8, 9)","(4, 9, 2)",False,0,100
20250623_10,2025-06-23,"(1, 2, 9)","(1, 2, 3)",False,0,100
20250623_11,2025-06-23,"(6, 8, 4)","(9, 8, 4)",False,0,100
20250623_12,2025-06-23,"(1, 5, 6)","(1, 6, 2)",False,0,100
20250624_01,2025-06-24,"(6, 2, 8)","(6, 8, 2)",False,0,100
20250624_02,2025-06-24,"(7, 1, 9)","(1, 6, 7)",False,0,100
20250624_03,2025-06-24,"(4, 2, 8)","(4, 3, 5)",False,0,100
20250624_04,2025-06-24,"(1, 7, 4)","(1, 5, 2)",False,0,100
20250624_05,2025-06-24,"(3, 1, 7)","(3, 1, 2)",False,0,100
20250624_06,2025-06-24,"(2, 3, 1)","(5, 1, 6)",False,0,100
20250624_07,2025-06-24,"(7, 6, 8)","(6, 4, 7)",False,0,100
20250624_08,2025-06-24,"(6, 9, 1)","(6, 1, 9)",False,0,100
20250624_09,2025-06-24,"(2, 3, 4)","(3, 4, 7)",False,0,100
20250624_10,2025-06-24,"(6, 2, 9)","(2, 6, 5)",False,0,100
20250624_11,2025-06-24,"(12, 4, 1)","(5, 8, 1)",False,0,100
20250624_12,2025-06-24,"(8, 1, 5)","(1, 8, 2)",False,0,100
20250629_01,2025-06-29,"(1, 8, 10)","(3, 2, 8)",False,0,100
20250629_02,2025-06-29,"(5, 1, 10)","(2, 8, 5)",False,0,100
20250629_03,2025-06-29,"(1, 5, 2)","(4, 5, 7)",False,0,100
20250629_04,2025-06-29,"(2, 4, 7)","(2, 5, 7)",False,0,100
20250629_05,2025-06-29,"(7, 6, 2)","(2, 1, 7)",False,0,100
20250629_06,2025-06-29,"(8, 2, 7)","(7, 3, 4)",False,0,100
20250629_07,2025-06-29,"(3, 6, 7)","(3, 8, 4)",False,0,100
20250629_08,2025-06-29,"(4, 7, 8)","(8, 7, 6)",False,0,100
20250629_09,2025-06-29,"(3, 8, 10)","(3, 5, 10)",False,0,100
20250629_10,2025-06-29,"(2, 3, 10)","(4, 2, 5)",False,0,100
20250629_11,2025-06-29,"(8, 12, 7)","(1, 9, 4)",False,0,100
20250629_12,2025-06-29,"(11, 9, 10)","(11, 4, 10)",False,0,100
20250701_01,2025-07-01,"(8, 7, 10)","(8, 7, 6)",False,0,100
20250701_02,2025-07-01,"(8, 2, 3)","(8, 7, 2)",False,0,100
20250701_03,2025-07-01,"(5, 4, 9)","(6, 9, 7)",False,0,100
20250701_04,2025-07-01,"(4, 3, 10)","(4, 8, 6)",False,0,100
20250701_05,2025-07-01,"(9, 5, 1)","(9, 1, 6)",False,0,100
20250701_06,2025-07-01,"(6, 10, 2)","(6, 2, 8)",False,0,100
20250701_07,2025-07-01,"(6, 2, 7)","(6, 2, 4)",False,0,100
20250701_08,2025-07-01,"(9, 2, 8)","(9, 7, 11)",False,0,100
20250701_09,2025-07-01,"(5, 8, 4)","(5, 4, 8)",False,0,100
20250701_10,2025-07-01,"(3, 7, 4)","(7, 3, 6)",False,0,100
20250701_11,2025-07-01,"(7, 4, 3)","(4, 7, 2)",False,0,100
20250701_12,2025-07-01,"(1, 5, 9)","(1, 4, 7)",False,0,100
20250707_01,2025-07-07,"(3, 7, 4)","(4, 1, 9)",False,0,100
20250707_02,2025-07-07,"(2, 10, 3)","(10, 8, 2)",False,0,100
20250707_03,2025-07-07,"(2, 9, 6)","(2, 6, 3)",False,0,100
20250707_04,2025-07-07,"(6, 10, 2)","(6, 11, 1)",False,0,100
20250707_05,2025-07-07,"(1, 6, 7)","(1, 5, 9)",False,0,100
20250707_06,2025-07-07,"(8, 7, 1)","(8, 5, 2)",False,0,100
20250707_07,2025-07-07,"(3, 2, 6)","(2, 3, 5)",False,0,100
20250707_08,2025-07-07,"(5, 3, 8)","(5, 3, 4)",False,0,100
20250707_09,2025-07-07,"(3, 1, 5)","(3, 1, 7)",False,0,100
20250707_10,2025-07-07,"(3, 5, 7)","(3, 2, 5)",False,0,100
20250707_11,2025-07-07,"(8, 1, 9)","(8, 5, 1)",False,0,100
20250708_01,2025-07-08,"(4, 3, 8)","(4, 11, 9)",False,0,100
20250708_02,2025-07-08,"(3, 1, 8)","(3, 1, 9)",False,0,100
20250708_03,2025-07-08,"(7, 2, 5)","(3, 2, 8)",False,0,100
20250708_04,2025-07-08,"(8, 5, 9)","(8, 9, 3)",False,0,100
20250708_05,2025-07-08,"(4, 6, 7)","(6, 4, 7)",False,0,100
20250708_06,2025-07-08,"(3, 2, 4)","(3, 2, 9)",False,0,100
20250708_07,2025-07-08,"(5, 7, 1)","(5, 7, 1)",True,170,100
20250708_08,2025-07-08,"(4, 7, 1)","(4, 8, 6)",False,0,100
20250708_09,2025-07-08,"(10, 2, 9)","(2, 3, 1)",False,0,100
20250708_10,2025-07-08,"(7, 3, 4)","(4, 10, 3)",False,0,100
20250708_11,2025-07-08,"(6, 5, 9)","(1, 6, 7)",False,0,100
20250708_12,2025-07-08,"(8, 7, 2)","(8, 6, 10)",False,0,100
20250713_01,2025-07-13,"(5, 3, 7)","(7, 1, 3)",False,0,100
20250713_02,2025-07-13,"(3, 4, 7)","(4, 3, 5)",False,0,100
20250713_03,2025-07-13,"(5, 1, 3)","(5, 1, 3)",True,470,100
20250713_04,2025-07-13,"(3, 5, 2)","(3, 8, 2)",False,0,100
20250713_05,2025-07-13,"(6, 3, 4)","(4, 2, 3)",False,0,100
20250713_06,2025-07-13,"(3, 1, 7)","(3, 7, 4)",False,0,100
20250713_07,2025-07-13,"(10, 8, 4)","(8, 5, 10)",False,0,100
20250713_08,2025-07-13,"(7, 3, 5)","(7, 5, 3)",False,0,100
20250713_09,2025-07-13,"(2, 3, 1)","(2, 3, 1)",True,3050,100
20250713_10,2025-07-13,"(4, 5, 7)","(4, 8, 7)",False,0,100
20250713_11,2025-07-13,"(8, 4, 6)","(6, 4, 9)",False,0,100
20250713_12,2025-07-13,"(5, 1, 3)","(5, 1, 7)",False,0,100
20250715_01,2025-07-15,"(1, 8, 6)","(6, 4, 8)",False,0,100
20250715_02,2025-07-15,"(4, 8, 10)","(4, 8, 1)",False,0,100
20250715_03,2025-07-15,"(9, 11, 5)","(2, 9, 5)",False,0,100
20250715_04,2025-07-15,"(9, 1, 7)","(2, 1, 9)",False,0,100
20250715_05,2025-07-15,"(11, 1, 2)","(4, 3, 11)",False,0,100
20250715_06,2025-07-15,"(5, 6, 4)","(7, 3, 5)",False,0,100
20250715_07,2025-07-15,"(6, 5, 7)","(2, 6, 8)",False,0,100
20250715_08,2025-07-15,"(4, 3, 1)","(4, 3, 1)",True,1830,100
20250715_09,2025-07-15,"(12, 1, 2)","(2, 12, 4)",False,0,100
20250715_10,2025-07-15,"(2, 1, 4)","(1, 5, 8)",False,0,100
20250715_11,2025-07-15,"(5, 1, 2)","(5, 1, 2)",True,890,100
20250715_12,2025-07-15,"(5, 7, 1)","(5, 6, 1)",False,0,100
20250720_01,2025-07-20,"(3, 1, 4)","(1, 3, 5)",False,0,100
20250720_02,2025-07-20,"(3, 5, 2)","(3, 5, 2)",True,210,100
20250720_03,2025-07-20,"(6, 2, 9)","(2, 5, 6)",False,0,100
20250720_04,2025-07-20,"(8, 3, 9)","(8, 9, 3)",False,0,100
20250720_05,2025-07-20,"(9, 6, 2)","(9, 6, 1)",False,0,100
20250720_06,2025-07-20,"(6, 3, 7)","(8, 2, 4)",False,0,100
20250720_07,2025-07-20,"(8, 5, 3)","(5, 3, 6)",False,0,100
20250720_08,2025-07-20,"(6, 7, 5)","(6, 5, 1)",False,0,100
20250720_09,2025-07-20,"(6, 7, 1)","(6, 2, 1)",False,0,100
20250720_10,2025-07-20,"(2, 3, 5)","(1, 3, 8)",False,0,100
20250720_11,2025-07-20,"(1, 4, 2)","(1, 6, 2)",False,0,100
20250720_12,2025-07-20,"(3, 2, 1)","(3, 1, 4)",False,0,100
20250721_01,2025-07-21,"(11, 12, 10)","(10, 12, 7)",False,0,100
20250721_02,2025-07-21,"(5, 6, 9)","(6, 5, 3)",False,0,100
20250721_03,2025-07-21,"(3, 4, 5)","(3, 6, 5)",False,0,100
20250721_04,2025-07-21,"(8, 5, 7)","(2, 5, 10)",False,0,100
20250721_05,2025-07-21,"(5, 6, 2)","(5, 2, 6)",False,0,100
20250721_06,2025-07-21,"(5, 9, 1)","(5, 4, 3)",False,0,100
20250721_07,2025-07-21,"(5, 4, 3)","(5, 1, 4)",False,0,100
20250721_08,2025-07-21,"(9, 6, 7)","(4, 9, 1)",False,0,100
20250721_09,2025-07-21,"(1, 8, 2)","(2, 8, 4)",False,0,100
20250721_10,2025-07-21,"(7, 4, 6)","(7, 6, 3)",False,0,100
20250721_11,2025-07-21,"(4, 3, 1)","(4, 3, 2)",False,0,100
20250727_01,2025-07-27,"(4, 5, 7)","(1, 4, 2)",False,0,100
20250727_02,2025-07-27,"(4, 8, 3)","(4, 7, 2)",False,0,100
20250727_03,2025-07-27,"(6, 3, 1)","(1, 3, 2)",False,0,100
20250727_04,2025-07-27,"(1, 8, 9)","(3, 4, 6)",False,0,100
20250727_05,2025-07-27,"(1, 8, 3)","(8, 1, 4)",False,0,100
20250727_06,2025-07-27,"(3, 5, 6)","(5, 3, 7)",False,0,100
20250727_07,2025-07-27,"(6, 9, 5)","(1, 6, 4)",False,0,100
20250727_08,2025-07-27,"(7, 2, 3)","(2, 1, 7)",False,0,100
20250727_09,2025-07-27,"(1, 6, 5)","(1, 9, 2)",False,0,100
20250727_10,2025-07-27,"(2, 1, 8)","(2, 3, 11)",False,0,100
20250727_11,2025-07-27,"(2, 1, 4)","(4, 3, 2)",False,0,100
20250727_12,2025-07-27,"(2, 7, 5)","(2, 5, 9)",False,0,100
20250729_01,2025-07-29,"(4, 8, 5)","(8, 4, 1)",False,0,100
20250729_02,2025-07-29,"(3, 6, 8)","(3, 7, 8)",False,0,100
20250729_03,2025-07-29,"(2, 8, 1)","(2, 3, 5)",False,0,100
20250729_04,2025-07-29,"(8, 5, 7)","(8, 7, 5)",False,0,100
20250729_05,2025-07-29,"(1, 4, 8)","(2, 1, 4)",False,0,100
20250729_06,2025-07-29,"(4, 6, 7)","(6, 7, 3)",False,0,100
20250729_07,2025-07-29,"(3, 8, 6)","(5, 2, 8)",False,0,100
20250729_08,2025-07-29,"(6, 9, 1)","(6, 2, 1)",False,0,100
20250729_09,2025-07-29,"(1, 4, 6)","(5, 8, 7)",False,0,100
20250729_10,2025-07-29,"(7, 4, 5)","(6, 7, 2)",False,0,100
20250729_11,2025-07-29,"(7, 2, 4)","(7, 4, 2)",False,0,100
20250729_12,2025-07-29,"(2, 3, 4)","(2, 3, 5)",False,0,100
20250804_01,2025-08-04,"(1, 9, 3)","(1, 3, 9)",False,0,100
20250804_02,2025-08-04,"(7, 6, 1)","(7, 1, 6)",False,0,100
20250804_03,2025-08-04,"(8, 7, 5)","(8, 7, 5)",True,520,100
20250804_04,2025-08-04,"(6, 5, 2)","(6, 7, 8)",False,0,100
20250804_05,2025-08-04,"(5, 4, 2)","(2, 8, 6)",False,0,100
20250804_06,2025-08-04,"(3, 2, 6)","(2, 3, 6)",False,0,100
20250804_07,2025-08-04,"(6, 9, 3)","(9, 2, 3)",False,0,100
20250804_08,2025-08-04,"(4, 2, 5)","(4, 7, 1)",False,0,100
20250804_09,2025-08-04,"(4, 6, 1)","(4, 3, 5)",False,0,100
20250804_10,2025-08-04,"(5, 1, 7)","(1, 2, 7)",False,0,100
20250804_11,2025-08-04,"(1, 2, 5)","(2, 1, 5)",False,0,100
20250804_12,2025-08-04,"(3, 4, 7)","(5, 3, 2)",False,0,100
20250805_01,2025-08-05,"(6, 11, 7)","(7, 11, 6)",False,0,100
20250805_02,2025-08-05,"(1, 3, 4)","(3, 6, 4)",False,0,100
20250805_03,2025-08-05,"(3, 6, 1)","(3, 6, 1)",True,560,100
20250805_04,2025-08-05,"(7, 2, 6)","(8, 3, 2)",False,0,100
20250805_05,2025-08-05,"(7, 2, 5)","(7, 6, 1)",False,0,100
20250805_06,2025-08-05,"(6, 8, 3)","(3, 8, 5)",False,0,100
20250805_07,2025-08-05,"(4, 7, 5)","(3, 5, 2)",False,0,100
20250805_08,2025-08-05,"(2, 5, 3)","(7, 2, 8)",False,0,100
20250805_09,2025-08-05,"(2, 4, 8)","(3, 2, 6)",False,0,100
20250805_10,2025-08-05,"(2, 10, 5)","(6, 5, 10)",False,0,100
20250805_11,2025-08-05,"(7, 2, 10)","(3, 9, 2)",False,0,100
20250805_12,2025-08-05,"(1, 5, 4)","(3, 9, 2)",False,0,100
20250907_01,2025-09-07,"(8, 4, 2)","(8, 4, 2)",True,120,100
20250907_02,2025-09-07,"(1, 9, 6)","(9, 1, 6)",False,0,100
20250907_03,2025-09-07,"(9, 5, 7)","(9, 10, 5)",False,0,100
20250907_04,2025-09-07,"(6, 9, 3)","(6, 8, 3)",False,0,100
20250907_05,2025-09-07,"(3, 2, 7)","(9, 3, 6)",False,0,100
20250907_06,2025-09-07,"(3, 10, 6)","(6, 3, 1)",False,0,100
20250907_07,2025-09-07,"(1, 6, 10)","(6, 1, 7)",False,0,100
20250907_08,2025-09-07,"(7, 11, 5)","(7, 6, 2)",False,0,100
20250907_09,2025-09-07,"(5, 6, 8)","(8, 3, 6)",False,0,100
20250907_10,2025-09-07,"(2, 7, 9)","(7, 6, 4)",False,0,100
20250907_11,2025-09-07,"(1, 6, 9)","(4, 9, 1)",False,0,100
20250907_12,2025-09-07,"(8, 12, 10)","(8, 12, 3)",False,0,100
20250908_01,2025-09-08,"(1, 3, 11)","(3, 1, 5)",False,0,100
20250908_02,2025-09-08,"(2, 1, 3)","(2, 1, 3)",True,130,100
20250908_03,2025-09-08,"(3, 6, 7)","(3, 6, 10)",False,0,100
20250908_04,2025-09-08,"(10, 11, 2)","(11, 10, 6)",False,0,100
20250908_05,2025-09-08,"(6, 1, 7)","(7, 6, 8)",False,0,100
20250908_06,2025-09-08,"(10, 1, 4)","(9, 4, 6)",False,0,100
20250908_07,2025-09-08,"(5, 4, 3)","(5, 11, 2)",False,0,100
20250908_08,2025-09-08,"(6, 10, 5)","(5, 7, 6)",False,0,100
20250908_09,2025-09-08,"(4, 3, 9)","(1, 6, 4)",False,0,100
20250908_10,2025-09-08,"(4, 5, 10)","(10, 9, 5)",False,0,100
20250908_11,2025-09-08,"(9, 10, 2)","(2, 1, 9)",False,0,100
20250908_12,2025-09-08,"(8, 9, 4)","(3, 5, 9)",False,0,100
20250913_01,2025-09-13,"(9, 4, 10)","(2, 9, 10)",False,0,100
20250913_02,2025-09-13,"(6, 9, 3)","(6, 3, 9)",False,0,100
20250913_03,2025-09-13,"(4, 6, 9)","(6, 4, 9)",False,0,100
20250913_04,2025-09-13,"(4, 7, 3)","(4, 3, 7)",False,0,100
20250913_05,2025-09-13,"(3, 8, 10)","(10, 8, 2)",False,0,100
20250913_06,2025-09-13,"(2, 10, 3)","(2, 10, 9)",False,0,100
20250913_07,2025-09-13,"(5, 2, 1)","(5, 1, 2)",False,0,100
20250913_08,2025-09-13,"(1, 4, 8)","(3, 1, 4)",False,0,100
20250913_09,2025-09-13,"(6, 4, 8)","(6, 4, 3)",False,0,100
20250913_10,2025-09-13,"(5, 7, 3)","(4, 3, 5)",False,0,100
20250913_11,2025-09-13,"(3, 10, 11)","(11, 10, 1)",False,0,100
20250913_12,2025-09-13,"(9, 6, 2)","(6, 10, 9)",False,0,100
20250914_01,2025-09-14,"(8, 5, 2)","(4, 8, 2)",False,0,100
20250914_02,2025-09-14,"(4, 1, 3)","(1, 4, 2)",False,0,100
20250914_03,2025-09-14,"(6, 3, 2)","(3, 1, 6)",False,0,100
20250914_04,2025-09-14,"(10, 4, 1)","(1, 4, 2)",False,0,100
20250914_05,2025-09-14,"(1, 7, 5)","(1, 3, 7)",False,0,100
20250914_06,2025-09-14,"(8, 2, 4)","(2, 4, 6)",False,0,100
20250914_07,2025-09-14,"(4, 3, 2)","(3, 4, 7)",False,0,100
20250914_08,2025-09-14,"(5, 6, 7)","(6, 4, 8)",False,0,100
20250914_09,2025-09-14,"(5, 2, 11)","(3, 1, 6)",False,0,100
20250914_10,2025-09-14,"(2, 8, 3)","(2, 1, 6)",False,0,100
20250914_11,2025-09-14,"(1, 2, 9)","(4, 1, 2)",False,0,100
20250914_12,2025-09-14,"(2, 1, 5)","(1, 2, 3)",False,0,100
20250920_01,2025-09-20,"(3, 8, 9)","(5, 9, 1)",False,0,100
20250920_02,2025-09-20,"(2, 4, 11)","(2, 3, 9)",False,0,100
20250920_03,2025-09-20,"(4, 1, 3)","(4, 1, 2)",False,0,100
20250920_04,2025-09-20,"(1, 3, 2)","(5, 6, 3)",False,0,100
20250920_05,2025-09-20,"(1, 3, 6)","(1, 5, 3)",False,0,100
20250920_06,2025-09-20,"(3, 9, 2)","(3, 1, 4)",False,0,100
20250920_07,2025-09-20,"(4, 2, 6)","(4, 6, 2)",False,0,100
20250920_08,2025-09-20,"(7, 1, 2)","(7, 4, 2)",False,0,100
20250920_09,2025-09-20,"(4, 3, 2)","(3, 2, 1)",False,0,100
20250920_10,2025-09-20,"(4, 8, 3)","(1, 4, 5)",False,0,100
20250920_11,2025-09-20,"(6, 9, 1)","(6, 1, 9)",False,0,100
20250920_12,2025-09-20,"(8, 1, 9)","(8, 9, 1)",False,0,100
20250923_01,2025-09-23,"(3, 8, 5)","(3, 8, 4)",False,0,100
20250923_02,2025-09-23,"(8, 4, 1)","(8, 6, 4)",False,0,100
20250923_03,2025-09-23,"(4, 5, 3)","(5, 4, 1)",False,0,100
20250923_04,2025-09-23,"(6, 9, 10)","(6, 9, 3)",False,0,100
20250923_05,2025-09-23,"(2, 4, 5)","(2, 4, 5)",True,110,100
20250923_06,2025-09-23,"(10, 5, 11)","(10, 11, 1)",False,0,100
20250923_07,2025-09-23,"(5, 1, 8)","(5, 1, 4)",False,0,100
20250923_08,2025-09-23,"(5, 8, 2)","(8, 5, 2)",False,0,100
20250923_09,2025-09-23,"(4, 8, 5)","(4, 5, 6)",False,0,100
20250923_10,2025-09-23,"(3, 2, 5)","(3, 4, 5)",False,0,100
20250923_11,2025-09-23,"(2, 5, 9)","(9, 1, 6)",False,0,100
20250923_12,2025-09-23,"(7, 10, 4)","(10, 7, 4)",False,0,100
20250929_01,2025-09-29,"(2, 7, 3)","(3, 9, 2)",False,0,100
20250929_02,2025-09-29,"(6, 8, 2)","(8, 6, 7)",False,0,100
20250929_03,2025-09-29,"(9, 5, 6)","(9, 1, 8)",False,0,100
20250929_04,2025-09-29,"(3, 7, 5)","(5, 3, 7)",False,0,100
20250929_05,2025-09-29,"(3, 5, 4)","(3, 5, 6)",False,0,100
20250929_06,2025-09-29,"(5, 9, 4)","(5, 9, 3)",False,0,100
20250929_07,2025-09-29,"(3, 6, 2)","(3, 2, 6)",False,0,100
20250929_08,2025-09-29,"(3, 8, 6)","(3, 4, 8)",False,0,100
20250929_09,2025-09-29,"(10, 6, 3)","(10, 4, 3)",False,0,100
20250929_10,2025-09-29,"(3, 6, 4)","(3, 6, 5)",False,0,100
20250929_11,2025-09-29,"(6, 2, 1)","(6, 4, 2)",False,0,100
20250929_12,2025-09-29,"(7, 1, 3)","(7, 1, 4)",False,0,100
20250930_01,2025-09-30,"(10, 8, 1)","(4, 1, 8)",False,0,100
20250930_02,2025-09-30,"(2, 8, 6)","(2, 8, 1)",False,0,100
20250930_03,2025-09-30,"(1, 6, 10)","(6, 3, 11)",False,0,100
20250930_04,2025-09-30,"(2, 10, 5)","(2, 1, 5)",False,0,100
20250930_05,2025-09-30,"(7, 10, 2)","(7, 1, 4)",False,0,100
20250930_06,2025-09-30,"(2, 7, 5)","(2, 5, 1)",False,0,100
20250930_07,2025-09-30,"(5, 6, 1)","(5, 1, 3)",False,0,100
20250930_08,2025-09-30,"(3, 5, 1)","(3, 5, 4)",False,0,100
20250930_09,2025-09-30,"(3, 9, 2)","(1, 8, 2)",False,0,100
20250930_10,2025-09-30,"(12, 11, 1)","(1, 2, 12)",False,0,100
20250930_11,2025-09-30,"(9, 3, 1)","(3, 4, 1)",False,0,100
20250930_12,2025-09-30,"(2, 3, 5)","(3, 1, 4)",False,0,100
20251006_01,2025-10-06,"(9, 4, 2)","(3, 9, 2)",False,0,100
20251006_02,2025-10-06,"(1, 2, 7)","(2, 8, 7)",False,0,100
20251006_03,2025-10-06,"(6, 8, 4)","(6, 1, 4)",False,0,100
20251006_04,2025-10-06,"(2, 4, 6)","(2, 6, 4)",False,0,100
20251006_05,2025-10-06,"(4, 3, 1)","(3, 4, 1)",False,0,100
20251006_06,2025-10-06,"(3, 6, 1)","(6, 3, 1)",False,0,100
20251006_07,2025-10-06,"(8, 2, 3)","(2, 7, 1)",False,0,100
20251006_08,2025-10-06,"(4, 1, 5)","(4, 1, 5)",True,620,100
20251006_09,2025-10-06,"(2, 4, 3)","(1, 2, 4)",False,0,100
20251006_10,2025-10-06,"(4, 11, 2)","(4, 11, 3)",False,0,100
20251006_11,2025-10-06,"(2, 8, 7)","(5, 3, 2)",False,0,100
20251007_01,2025-10-07,"(4, 5, 8)","(4, 3, 5)",False,0,100
20251007_02,2025-10-07,"(8, 5, 7)","(2, 3, 5)",False,0,100
20251007_03,2025-10-07,"(4, 3, 2)","(3, 4, 1)",False,0,100
20251007_04,2025-10-07,"(3, 8, 2)","(3, 1, 2)",False,0,100
20251007_05,2025-10-07,"(6, 5, 3)","(6, 8, 3)",False,0,100
20251007_06,2025-10-07,"(3, 7, 6)","(3, 4, 6)",False,0,100
20251007_07,2025-10-07,"(6, 8, 7)","(1, 6, 3)",False,0,100
20251007_08,2025-10-07,"(2, 8, 7)","(8, 5, 2)",False,0,100
20251007_09,2025-10-07,"(2, 6, 4)","(6, 2, 1)",False,0,100
20251007_10,2025-10-07,"(8, 3, 9)","(8, 2, 3)",False,0,100
20251007_11,2025-10-07,"(5, 10, 9)","(7, 5, 1)",False,0,100
20251007_12,2025-10-07,"(4, 1, 5)","(1, 6, 7)",False,0,100
20251011_01,2025-10-11,"(6, 7, 3)","(9, 5, 6)",False,0,100
20251011_02,2025-10-11,"(4, 3, 8)","(8, 1, 6)",False,0,100
20251011_03,2025-10-11,"(3, 1, 2)","(3, 2, 1)",False,0,100
20251011_04,2025-10-11,"(3, 5, 7)","(3, 5, 2)",False,0,100
20251011_05,2025-10-11,"(2, 1, 7)","(7, 2, 6)",False,0,100
20251011_06,2025-10-11,"(5, 4, 1)","(1, 5, 4)",False,0,100
20251011_07,2025-10-11,"(5, 10, 11)","(2, 11, 5)",False,0,100
20251011_08,2025-10-11,"(6, 8, 7)","(6, 8, 7)",True,580,100
20251011_09,2025-10-11,"(2, 3, 4)","(2, 8, 5)",False,0,100
20251011_10,2025-10-11,"(3, 8, 10)","(1, 3, 10)",False,0,100
20251012_01,2025-10-12,"(6, 5, 4)","(6, 1, 4)",False,0,100
20251012_02,2025-10-12,"(2, 3, 9)","(2, 3, 1)",False,0,100
20251012_03,2025-10-12,"(4, 7, 2)","(7, 3, 4)",False,0,100
20251012_04,2025-10-12,"(4, 2, 6)","(4, 7, 2)",False,0,100
20251012_05,2025-10-12,"(4, 3, 1)","(4, 3, 2)",False,0,100
